genHour,generationPerHour,kpxGenid,reservedCapacity,tradeDay,lat,lon
1,0,AH01,3396.6,2025-01-10,35.7135442,129.4757779
9,627.701,AH01,3396.6,2025-01-10,35.7135442,129.4757779
11,2374.368,AH01,3396.6,2025-01-10,35.7135442,129.4757779
12,2696.656,AH01,3396.6,2025-01-10,35.7135442,129.4757779
13,2762.704,AH01,3396.6,2025-01-10,35.7135442,129.4757779
14,2563.595,AH01,3396.6,2025-01-10,35.7135442,129.4757779
15,2017.852,AH01,3396.6,2025-01-10,35.7135442,129.4757779
16,1235.636,AH01,3396.6,2025-01-10,35.7135442,129.4757779
17,327.832,AH01,3396.6,2025-01-10,35.7135442,129.4757779
18,8.919,AH01,3396.6,2025-01-10,35.7135442,129.4757779
19,0,AH01,3396.6,2025-01-10,35.7135442,129.4757779
2,0,AH01,3396.6,2025-01-10,35.7135442,129.4757779
20,0,AH01,3396.6,2025-01-10,35.7135442,129.4757779
21,0,AH01,3396.6,2025-01-10,35.7135442,129.4757779
22,0,AH01,3396.6,2025-01-10,35.7135442,129.4757779
23,0,AH01,3396.6,2025-01-10,35.7135442,129.4757779
24,0,AH01,3396.6,2025-01-10,35.7135442,129.4757779
3,0,AH01,3396.6,2025-01-10,35.7135442,129.4757779
4,0,AH01,3396.6,2025-01-10,35.7135442,129.4757779
5,0,AH01,3396.6,2025-01-10,35.7135442,129.4757779
6,0,AH01,3396.6,2025-01-10,35.7135442,129.4757779
7,0,AH01,3396.6,2025-01-10,35.7135442,129.4757779
8,19.766,AH01,3396.6,2025-01-10,35.7135442,129.4757779
10,1740.159,AH01,3396.6,2025-01-10,35.7135442,129.4757779
1,0,AJ85,986.31,2025-01-10,33.3457343,126.2870553
9,0,AJ85,986.31,2025-01-10,33.3457343,126.2870553
11,0.72,AJ85,986.31,2025-01-10,33.3457343,126.2870553
12,12.96,AJ85,986.31,2025-01-10,33.3457343,126.2870553
13,84.96,AJ85,986.31,2025-01-10,33.3457343,126.2870553
14,182.88,AJ85,986.31,2025-01-10,33.3457343,126.2870553
15,213.84,AJ85,986.31,2025-01-10,33.3457343,126.2870553
16,99.36,AJ85,986.31,2025-01-10,33.3457343,126.2870553
17,41.04,AJ85,986.31,2025-01-10,33.3457343,126.2870553
18,6.48,AJ85,986.31,2025-01-10,33.3457343,126.2870553
19,0,AJ85,986.31,2025-01-10,33.3457343,126.2870553
2,0,AJ85,986.31,2025-01-10,33.3457343,126.2870553
20,0,AJ85,986.31,2025-01-10,33.3457343,126.2870553
21,0,AJ85,986.31,2025-01-10,33.3457343,126.2870553
22,0,AJ85,986.31,2025-01-10,33.3457343,126.2870553
23,0,AJ85,986.31,2025-01-10,33.3457343,126.2870553
24,0,AJ85,986.31,2025-01-10,33.3457343,126.2870553
3,0,AJ85,986.31,2025-01-10,33.3457343,126.2870553
4,0,AJ85,986.31,2025-01-10,33.3457343,126.2870553
5,0,AJ85,986.31,2025-01-10,33.3457343,126.2870553
6,0,AJ85,986.31,2025-01-10,33.3457343,126.2870553
7,0,AJ85,986.31,2025-01-10,33.3457343,126.2870553
8,0,AJ85,986.31,2025-01-10,33.3457343,126.2870553
10,0,AJ85,986.31,2025-01-10,33.3457343,126.2870553
1,0,AK65,428.22,2025-01-10,33.36110809,126.2870227
9,0,AK65,428.22,2025-01-10,33.36110809,126.2870227
11,0.8,AK65,428.22,2025-01-10,33.36110809,126.2870227
12,2.8,AK65,428.22,2025-01-10,33.36110809,126.2870227
13,37,AK65,428.22,2025-01-10,33.36110809,126.2870227
14,77.8,AK65,428.22,2025-01-10,33.36110809,126.2870227
15,98.8,AK65,428.22,2025-01-10,33.36110809,126.2870227
16,45.4,AK65,428.22,2025-01-10,33.36110809,126.2870227
17,19.8,AK65,428.22,2025-01-10,33.36110809,126.2870227
18,2.8,AK65,428.22,2025-01-10,33.36110809,126.2870227
19,0,AK65,428.22,2025-01-10,33.36110809,126.2870227
2,0,AK65,428.22,2025-01-10,33.36110809,126.2870227
20,0,AK65,428.22,2025-01-10,33.36110809,126.2870227
21,0,AK65,428.22,2025-01-10,33.36110809,126.2870227
22,0,AK65,428.22,2025-01-10,33.36110809,126.2870227
23,0,AK65,428.22,2025-01-10,33.36110809,126.2870227
24,0,AK65,428.22,2025-01-10,33.36110809,126.2870227
3,0,AK65,428.22,2025-01-10,33.36110809,126.2870227
4,0,AK65,428.22,2025-01-10,33.36110809,126.2870227
5,0,AK65,428.22,2025-01-10,33.36110809,126.2870227
6,0,AK65,428.22,2025-01-10,33.36110809,126.2870227
7,0,AK65,428.22,2025-01-10,33.36110809,126.2870227
8,0,AK65,428.22,2025-01-10,33.36110809,126.2870227
10,0.2,AK65,428.22,2025-01-10,33.36110809,126.2870227
1,0,AM06,961.74,2025-01-10,33.4096075,126.80305229
9,5.04,AM06,961.74,2025-01-10,33.4096075,126.80305229
11,138.96,AM06,961.74,2025-01-10,33.4096075,126.80305229
12,306.72,AM06,961.74,2025-01-10,33.4096075,126.80305229
13,464.4,AM06,961.74,2025-01-10,33.4096075,126.80305229
14,515.52,AM06,961.74,2025-01-10,33.4096075,126.80305229
15,490.32,AM06,961.74,2025-01-10,33.4096075,126.80305229
16,241.92,AM06,961.74,2025-01-10,33.4096075,126.80305229
17,77.04,AM06,961.74,2025-01-10,33.4096075,126.80305229
18,0.72,AM06,961.74,2025-01-10,33.4096075,126.80305229
19,0,AM06,961.74,2025-01-10,33.4096075,126.80305229
2,0,AM06,961.74,2025-01-10,33.4096075,126.80305229
20,0,AM06,961.74,2025-01-10,33.4096075,126.80305229
21,0,AM06,961.74,2025-01-10,33.4096075,126.80305229
22,0,AM06,961.74,2025-01-10,33.4096075,126.80305229
23,0,AM06,961.74,2025-01-10,33.4096075,126.80305229
24,0,AM06,961.74,2025-01-10,33.4096075,126.80305229
3,0,AM06,961.74,2025-01-10,33.4096075,126.80305229
4,0,AM06,961.74,2025-01-10,33.4096075,126.80305229
5,0,AM06,961.74,2025-01-10,33.4096075,126.80305229
6,0,AM06,961.74,2025-01-10,33.4096075,126.80305229
7,0,AM06,961.74,2025-01-10,33.4096075,126.80305229
8,0,AM06,961.74,2025-01-10,33.4096075,126.80305229
10,66.24,AM06,961.74,2025-01-10,33.4096075,126.80305229
1,0,AM05,877.5,2025-01-10,33.4091956,126.80288359
9,0,AM05,877.5,2025-01-10,33.4091956,126.80288359
11,7.92,AM05,877.5,2025-01-10,33.4091956,126.80288359
12,64.08,AM05,877.5,2025-01-10,33.4091956,126.80288359
13,316.08,AM05,877.5,2025-01-10,33.4091956,126.80288359
14,515.52,AM05,877.5,2025-01-10,33.4091956,126.80288359
15,596.16,AM05,877.5,2025-01-10,33.4091956,126.80288359
16,339.84,AM05,877.5,2025-01-10,33.4091956,126.80288359
17,96.48,AM05,877.5,2025-01-10,33.4091956,126.80288359
18,0.72,AM05,877.5,2025-01-10,33.4091956,126.80288359
19,0,AM05,877.5,2025-01-10,33.4091956,126.80288359
2,0,AM05,877.5,2025-01-10,33.4091956,126.80288359
20,0,AM05,877.5,2025-01-10,33.4091956,126.80288359
21,0,AM05,877.5,2025-01-10,33.4091956,126.80288359
22,0,AM05,877.5,2025-01-10,33.4091956,126.80288359
23,0,AM05,877.5,2025-01-10,33.4091956,126.80288359
24,0,AM05,877.5,2025-01-10,33.4091956,126.80288359
3,0,AM05,877.5,2025-01-10,33.4091956,126.80288359
4,0,AM05,877.5,2025-01-10,33.4091956,126.80288359
5,0,AM05,877.5,2025-01-10,33.4091956,126.80288359
6,0,AM05,877.5,2025-01-10,33.4091956,126.80288359
7,0,AM05,877.5,2025-01-10,33.4091956,126.80288359
8,0,AM05,877.5,2025-01-10,33.4091956,126.80288359
10,2.16,AM05,877.5,2025-01-10,33.4091956,126.80288359
1,0,AM07,996.84,2025-01-10,33.5065892,126.81633509
9,28.8,AM07,996.84,2025-01-10,33.5065892,126.81633509
11,293.04,AM07,996.84,2025-01-10,33.5065892,126.81633509
12,641.52,AM07,996.84,2025-01-10,33.5065892,126.81633509
13,581.04,AM07,996.84,2025-01-10,33.5065892,126.81633509
14,479.52,AM07,996.84,2025-01-10,33.5065892,126.81633509
15,313.2,AM07,996.84,2025-01-10,33.5065892,126.81633509
16,72.72,AM07,996.84,2025-01-10,33.5065892,126.81633509
17,24.48,AM07,996.84,2025-01-10,33.5065892,126.81633509
18,0,AM07,996.84,2025-01-10,33.5065892,126.81633509
19,0,AM07,996.84,2025-01-10,33.5065892,126.81633509
2,0,AM07,996.84,2025-01-10,33.5065892,126.81633509
20,0,AM07,996.84,2025-01-10,33.5065892,126.81633509
21,0,AM07,996.84,2025-01-10,33.5065892,126.81633509
22,0,AM07,996.84,2025-01-10,33.5065892,126.81633509
23,0,AM07,996.84,2025-01-10,33.5065892,126.81633509
24,0,AM07,996.84,2025-01-10,33.5065892,126.81633509
3,0,AM07,996.84,2025-01-10,33.5065892,126.81633509
4,0,AM07,996.84,2025-01-10,33.5065892,126.81633509
5,0,AM07,996.84,2025-01-10,33.5065892,126.81633509
6,0,AM07,996.84,2025-01-10,33.5065892,126.81633509
7,0,AM07,996.84,2025-01-10,33.5065892,126.81633509
8,0,AM07,996.84,2025-01-10,33.5065892,126.81633509
10,74.88,AM07,996.84,2025-01-10,33.5065892,126.81633509
1,0,AA41,918,2025-01-10,33.36680921963808,126.77113
9,0,AA41,918,2025-01-10,33.36680921963808,126.77113
11,0,AA41,918,2025-01-10,33.36680921963808,126.77113
12,46.08,AA41,918,2025-01-10,33.36680921963808,126.77113
13,208.08,AA41,918,2025-01-10,33.36680921963808,126.77113
14,118.08,AA41,918,2025-01-10,33.36680921963808,126.77113
15,447.84,AA41,918,2025-01-10,33.36680921963808,126.77113
16,234,AA41,918,2025-01-10,33.36680921963808,126.77113
17,53.28,AA41,918,2025-01-10,33.36680921963808,126.77113
18,5.76,AA41,918,2025-01-10,33.36680921963808,126.77113
19,0,AA41,918,2025-01-10,33.36680921963808,126.77113
2,0,AA41,918,2025-01-10,33.36680921963808,126.77113
20,0,AA41,918,2025-01-10,33.36680921963808,126.77113
21,0,AA41,918,2025-01-10,33.36680921963808,126.77113
22,0,AA41,918,2025-01-10,33.36680921963808,126.77113
23,0,AA41,918,2025-01-10,33.36680921963808,126.77113
24,0,AA41,918,2025-01-10,33.36680921963808,126.77113
3,0,AA41,918,2025-01-10,33.36680921963808,126.77113
4,0,AA41,918,2025-01-10,33.36680921963808,126.77113
5,0,AA41,918,2025-01-10,33.36680921963808,126.77113
6,0,AA41,918,2025-01-10,33.36680921963808,126.77113
7,0,AA41,918,2025-01-10,33.36680921963808,126.77113
8,0,AA41,918,2025-01-10,33.36680921963808,126.77113
10,0,AA41,918,2025-01-10,33.36680921963808,126.77113
1,0,AA39,695.25,2025-01-10,33.505639,126.819182
9,14.4,AA39,695.25,2025-01-10,33.505639,126.819182
11,119.04,AA39,695.25,2025-01-10,33.505639,126.819182
12,218.4,AA39,695.25,2025-01-10,33.505639,126.819182
13,221.28,AA39,695.25,2025-01-10,33.505639,126.819182
14,188.16,AA39,695.25,2025-01-10,33.505639,126.819182
15,125.76,AA39,695.25,2025-01-10,33.505639,126.819182
16,31.68,AA39,695.25,2025-01-10,33.505639,126.819182
17,10.56,AA39,695.25,2025-01-10,33.505639,126.819182
18,0,AA39,695.25,2025-01-10,33.505639,126.819182
19,0,AA39,695.25,2025-01-10,33.505639,126.819182
2,0,AA39,695.25,2025-01-10,33.505639,126.819182
20,0,AA39,695.25,2025-01-10,33.505639,126.819182
21,0,AA39,695.25,2025-01-10,33.505639,126.819182
22,0,AA39,695.25,2025-01-10,33.505639,126.819182
23,0,AA39,695.25,2025-01-10,33.505639,126.819182
24,0,AA39,695.25,2025-01-10,33.505639,126.819182
3,0,AA39,695.25,2025-01-10,33.505639,126.819182
4,0,AA39,695.25,2025-01-10,33.505639,126.819182
5,0,AA39,695.25,2025-01-10,33.505639,126.819182
6,0,AA39,695.25,2025-01-10,33.505639,126.819182
7,0,AA39,695.25,2025-01-10,33.505639,126.819182
8,0,AA39,695.25,2025-01-10,33.505639,126.819182
10,36.96,AA39,695.25,2025-01-10,33.505639,126.819182
1,0,AF19,723.06,2025-01-10,33.3810434,126.6914632
9,0,AF19,723.06,2025-01-10,33.3810434,126.6914632
11,0,AF19,723.06,2025-01-10,33.3810434,126.6914632
12,76.32,AF19,723.06,2025-01-10,33.3810434,126.6914632
13,182.88,AF19,723.06,2025-01-10,33.3810434,126.6914632
14,92.16,AF19,723.06,2025-01-10,33.3810434,126.6914632
15,276.48,AF19,723.06,2025-01-10,33.3810434,126.6914632
16,111.6,AF19,723.06,2025-01-10,33.3810434,126.6914632
17,41.76,AF19,723.06,2025-01-10,33.3810434,126.6914632
18,4.32,AF19,723.06,2025-01-10,33.3810434,126.6914632
19,0,AF19,723.06,2025-01-10,33.3810434,126.6914632
2,0,AF19,723.06,2025-01-10,33.3810434,126.6914632
20,0,AF19,723.06,2025-01-10,33.3810434,126.6914632
21,0,AF19,723.06,2025-01-10,33.3810434,126.6914632
22,0,AF19,723.06,2025-01-10,33.3810434,126.6914632
23,0,AF19,723.06,2025-01-10,33.3810434,126.6914632
24,0,AF19,723.06,2025-01-10,33.3810434,126.6914632
3,0,AF19,723.06,2025-01-10,33.3810434,126.6914632
4,0,AF19,723.06,2025-01-10,33.3810434,126.6914632
5,0,AF19,723.06,2025-01-10,33.3810434,126.6914632
6,0,AF19,723.06,2025-01-10,33.3810434,126.6914632
7,0,AF19,723.06,2025-01-10,33.3810434,126.6914632
8,0,AF19,723.06,2025-01-10,33.3810434,126.6914632
10,0.72,AF19,723.06,2025-01-10,33.3810434,126.6914632
1,0,AF20,894.27,2025-01-10,33.340259,126.689682
9,0,AF20,894.27,2025-01-10,33.340259,126.689682
11,0,AF20,894.27,2025-01-10,33.340259,126.689682
12,0,AF20,894.27,2025-01-10,33.340259,126.689682
13,0,AF20,894.27,2025-01-10,33.340259,126.689682
14,1.44,AF20,894.27,2025-01-10,33.340259,126.689682
15,27.36,AF20,894.27,2025-01-10,33.340259,126.689682
16,39.6,AF20,894.27,2025-01-10,33.340259,126.689682
17,23.76,AF20,894.27,2025-01-10,33.340259,126.689682
18,2.88,AF20,894.27,2025-01-10,33.340259,126.689682
19,0,AF20,894.27,2025-01-10,33.340259,126.689682
2,0,AF20,894.27,2025-01-10,33.340259,126.689682
20,0,AF20,894.27,2025-01-10,33.340259,126.689682
21,0,AF20,894.27,2025-01-10,33.340259,126.689682
22,0,AF20,894.27,2025-01-10,33.340259,126.689682
23,0,AF20,894.27,2025-01-10,33.340259,126.689682
24,0,AF20,894.27,2025-01-10,33.340259,126.689682
3,0,AF20,894.27,2025-01-10,33.340259,126.689682
4,0,AF20,894.27,2025-01-10,33.340259,126.689682
5,0,AF20,894.27,2025-01-10,33.340259,126.689682
6,0,AF20,894.27,2025-01-10,33.340259,126.689682
7,0,AF20,894.27,2025-01-10,33.340259,126.689682
8,0,AF20,894.27,2025-01-10,33.340259,126.689682
10,0,AF20,894.27,2025-01-10,33.340259,126.689682
1,0,A942,553.5,2025-01-10,33.462491,126.585008
9,0,A942,553.5,2025-01-10,33.462491,126.585008
11,2.41,A942,553.5,2025-01-10,33.462491,126.585008
12,15.428,A942,553.5,2025-01-10,33.462491,126.585008
13,25.552,A942,553.5,2025-01-10,33.462491,126.585008
14,20.249,A942,553.5,2025-01-10,33.462491,126.585008
15,24.105,A942,553.5,2025-01-10,33.462491,126.585008
16,8.678,A942,553.5,2025-01-10,33.462491,126.585008
17,3.856,A942,553.5,2025-01-10,33.462491,126.585008
18,0,A942,553.5,2025-01-10,33.462491,126.585008
19,0,A942,553.5,2025-01-10,33.462491,126.585008
2,0,A942,553.5,2025-01-10,33.462491,126.585008
20,0,A942,553.5,2025-01-10,33.462491,126.585008
21,0,A942,553.5,2025-01-10,33.462491,126.585008
22,0,A942,553.5,2025-01-10,33.462491,126.585008
23,0,A942,553.5,2025-01-10,33.462491,126.585008
24,0,A942,553.5,2025-01-10,33.462491,126.585008
3,0,A942,553.5,2025-01-10,33.462491,126.585008
4,0,A942,553.5,2025-01-10,33.462491,126.585008
5,0,A942,553.5,2025-01-10,33.462491,126.585008
6,0,A942,553.5,2025-01-10,33.462491,126.585008
7,0,A942,553.5,2025-01-10,33.462491,126.585008
8,0,A942,553.5,2025-01-10,33.462491,126.585008
10,1.446,A942,553.5,2025-01-10,33.462491,126.585008
1,0,A943,803.25,2025-01-10,33.272864,126.253309
9,0,A943,803.25,2025-01-10,33.272864,126.253309
11,95.04,A943,803.25,2025-01-10,33.272864,126.253309
12,79.92,A943,803.25,2025-01-10,33.272864,126.253309
13,198,A943,803.25,2025-01-10,33.272864,126.253309
14,252,A943,803.25,2025-01-10,33.272864,126.253309
15,97.2,A943,803.25,2025-01-10,33.272864,126.253309
16,36.72,A943,803.25,2025-01-10,33.272864,126.253309
17,34.56,A943,803.25,2025-01-10,33.272864,126.253309
18,3.6,A943,803.25,2025-01-10,33.272864,126.253309
19,0,A943,803.25,2025-01-10,33.272864,126.253309
2,0,A943,803.25,2025-01-10,33.272864,126.253309
20,0,A943,803.25,2025-01-10,33.272864,126.253309
21,0,A943,803.25,2025-01-10,33.272864,126.253309
22,0,A943,803.25,2025-01-10,33.272864,126.253309
23,0,A943,803.25,2025-01-10,33.272864,126.253309
24,0,A943,803.25,2025-01-10,33.272864,126.253309
3,0,A943,803.25,2025-01-10,33.272864,126.253309
4,0,A943,803.25,2025-01-10,33.272864,126.253309
5,0,A943,803.25,2025-01-10,33.272864,126.253309
6,0,A943,803.25,2025-01-10,33.272864,126.253309
7,0,A943,803.25,2025-01-10,33.272864,126.253309
8,0,A943,803.25,2025-01-10,33.272864,126.253309
10,1.44,A943,803.25,2025-01-10,33.272864,126.253309
1,0,AF17,749.19,2025-01-10,33.38548380238,126.338615819
9,0,AF17,749.19,2025-01-10,33.38548380238,126.338615819
11,0.72,AF17,749.19,2025-01-10,33.38548380238,126.338615819
12,0.72,AF17,749.19,2025-01-10,33.38548380238,126.338615819
13,0.72,AF17,749.19,2025-01-10,33.38548380238,126.338615819
14,25.2,AF17,749.19,2025-01-10,33.38548380238,126.338615819
15,81.36,AF17,749.19,2025-01-10,33.38548380238,126.338615819
16,35.28,AF17,749.19,2025-01-10,33.38548380238,126.338615819
17,18.72,AF17,749.19,2025-01-10,33.38548380238,126.338615819
18,0.72,AF17,749.19,2025-01-10,33.38548380238,126.338615819
19,0,AF17,749.19,2025-01-10,33.38548380238,126.338615819
2,0,AF17,749.19,2025-01-10,33.38548380238,126.338615819
20,0,AF17,749.19,2025-01-10,33.38548380238,126.338615819
21,0,AF17,749.19,2025-01-10,33.38548380238,126.338615819
22,0,AF17,749.19,2025-01-10,33.38548380238,126.338615819
23,0,AF17,749.19,2025-01-10,33.38548380238,126.338615819
24,0,AF17,749.19,2025-01-10,33.38548380238,126.338615819
3,0,AF17,749.19,2025-01-10,33.38548380238,126.338615819
4,0,AF17,749.19,2025-01-10,33.38548380238,126.338615819
5,0,AF17,749.19,2025-01-10,33.38548380238,126.338615819
6,0,AF17,749.19,2025-01-10,33.38548380238,126.338615819
7,0,AF17,749.19,2025-01-10,33.38548380238,126.338615819
8,0,AF17,749.19,2025-01-10,33.38548380238,126.338615819
10,0,AF17,749.19,2025-01-10,33.38548380238,126.338615819
1,0,AF18,538.98,2025-01-10,33.3668803,126.76875699
9,0,AF18,538.98,2025-01-10,33.3668803,126.76875699
11,2.88,AF18,538.98,2025-01-10,33.3668803,126.76875699
12,71.52,AF18,538.98,2025-01-10,33.3668803,126.76875699
13,135.36,AF18,538.98,2025-01-10,33.3668803,126.76875699
14,70.08,AF18,538.98,2025-01-10,33.3668803,126.76875699
15,281.76,AF18,538.98,2025-01-10,33.3668803,126.76875699
16,170.88,AF18,538.98,2025-01-10,33.3668803,126.76875699
17,32.16,AF18,538.98,2025-01-10,33.3668803,126.76875699
18,3.84,AF18,538.98,2025-01-10,33.3668803,126.76875699
19,0,AF18,538.98,2025-01-10,33.3668803,126.76875699
2,0,AF18,538.98,2025-01-10,33.3668803,126.76875699
20,0,AF18,538.98,2025-01-10,33.3668803,126.76875699
21,0,AF18,538.98,2025-01-10,33.3668803,126.76875699
22,0,AF18,538.98,2025-01-10,33.3668803,126.76875699
23,0,AF18,538.98,2025-01-10,33.3668803,126.76875699
24,0,AF18,538.98,2025-01-10,33.3668803,126.76875699
3,0,AF18,538.98,2025-01-10,33.3668803,126.76875699
4,0,AF18,538.98,2025-01-10,33.3668803,126.76875699
5,0,AF18,538.98,2025-01-10,33.3668803,126.76875699
6,0,AF18,538.98,2025-01-10,33.3668803,126.76875699
7,0,AF18,538.98,2025-01-10,33.3668803,126.76875699
8,0,AF18,538.98,2025-01-10,33.3668803,126.76875699
10,2.4,AF18,538.98,2025-01-10,33.3668803,126.76875699
1,0,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
20,0,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
11,2.88,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
12,9.6,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
13,36,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
14,59.04,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
15,111.36,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
16,43.2,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
17,23.04,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
18,0.48,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
19,0,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
2,0,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
21,0,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
22,0,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
23,0,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
24,0,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
3,0,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
4,0,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
5,0,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
6,0,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
7,0,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
8,0,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
9,0,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
10,0.48,AF16,649.74,2025-01-10,33.4119129001,126.3065936846
1,0,AA38,999,2025-01-10,33.341202,126.69891
9,0,AA38,999,2025-01-10,33.341202,126.69891
11,0,AA38,999,2025-01-10,33.341202,126.69891
12,0,AA38,999,2025-01-10,33.341202,126.69891
13,0,AA38,999,2025-01-10,33.341202,126.69891
14,0,AA38,999,2025-01-10,33.341202,126.69891
15,15.12,AA38,999,2025-01-10,33.341202,126.69891
16,39.6,AA38,999,2025-01-10,33.341202,126.69891
17,18,AA38,999,2025-01-10,33.341202,126.69891
18,2.16,AA38,999,2025-01-10,33.341202,126.69891
19,0,AA38,999,2025-01-10,33.341202,126.69891
2,0,AA38,999,2025-01-10,33.341202,126.69891
20,0,AA38,999,2025-01-10,33.341202,126.69891
21,0,AA38,999,2025-01-10,33.341202,126.69891
22,0,AA38,999,2025-01-10,33.341202,126.69891
23,0,AA38,999,2025-01-10,33.341202,126.69891
24,0,AA38,999,2025-01-10,33.341202,126.69891
3,0,AA38,999,2025-01-10,33.341202,126.69891
4,0,AA38,999,2025-01-10,33.341202,126.69891
5,0,AA38,999,2025-01-10,33.341202,126.69891
6,0,AA38,999,2025-01-10,33.341202,126.69891
7,0,AA38,999,2025-01-10,33.341202,126.69891
8,0,AA38,999,2025-01-10,33.341202,126.69891
10,0,AA38,999,2025-01-10,33.341202,126.69891
1,0,AF14,659.1,2025-01-10,33.4121618,126.3075306346
9,0,AF14,659.1,2025-01-10,33.4121618,126.3075306346
11,2.4,AF14,659.1,2025-01-10,33.4121618,126.3075306346
12,9.6,AF14,659.1,2025-01-10,33.4121618,126.3075306346
13,35.04,AF14,659.1,2025-01-10,33.4121618,126.3075306346
14,57.6,AF14,659.1,2025-01-10,33.4121618,126.3075306346
15,111.84,AF14,659.1,2025-01-10,33.4121618,126.3075306346
16,42.72,AF14,659.1,2025-01-10,33.4121618,126.3075306346
17,23.52,AF14,659.1,2025-01-10,33.4121618,126.3075306346
18,0.48,AF14,659.1,2025-01-10,33.4121618,126.3075306346
19,0,AF14,659.1,2025-01-10,33.4121618,126.3075306346
2,0,AF14,659.1,2025-01-10,33.4121618,126.3075306346
20,0,AF14,659.1,2025-01-10,33.4121618,126.3075306346
21,0,AF14,659.1,2025-01-10,33.4121618,126.3075306346
22,0,AF14,659.1,2025-01-10,33.4121618,126.3075306346
23,0,AF14,659.1,2025-01-10,33.4121618,126.3075306346
24,0,AF14,659.1,2025-01-10,33.4121618,126.3075306346
3,0,AF14,659.1,2025-01-10,33.4121618,126.3075306346
4,0,AF14,659.1,2025-01-10,33.4121618,126.3075306346
5,0,AF14,659.1,2025-01-10,33.4121618,126.3075306346
6,0,AF14,659.1,2025-01-10,33.4121618,126.3075306346
7,0,AF14,659.1,2025-01-10,33.4121618,126.3075306346
8,0,AF14,659.1,2025-01-10,33.4121618,126.3075306346
10,0.48,AF14,659.1,2025-01-10,33.4121618,126.3075306346
1,0,AA40,938.25,2025-01-10,33.340259,126.689682
9,0,AA40,938.25,2025-01-10,33.340259,126.689682
11,0,AA40,938.25,2025-01-10,33.340259,126.689682
12,0,AA40,938.25,2025-01-10,33.340259,126.689682
13,0,AA40,938.25,2025-01-10,33.340259,126.689682
14,1.44,AA40,938.25,2025-01-10,33.340259,126.689682
15,20.16,AA40,938.25,2025-01-10,33.340259,126.689682
16,33.12,AA40,938.25,2025-01-10,33.340259,126.689682
17,18,AA40,938.25,2025-01-10,33.340259,126.689682
18,1.44,AA40,938.25,2025-01-10,33.340259,126.689682
19,0,AA40,938.25,2025-01-10,33.340259,126.689682
2,0,AA40,938.25,2025-01-10,33.340259,126.689682
20,0,AA40,938.25,2025-01-10,33.340259,126.689682
21,0,AA40,938.25,2025-01-10,33.340259,126.689682
22,0,AA40,938.25,2025-01-10,33.340259,126.689682
